ID,First_Name,Last_Name,Full_Name,Gender,donor_type,Constituent_Type_2,Class_Year,Parent_Year,Primary_Manager,Rating,Prospect_Stage,region,Professional_Background,Interest_Keywords,Lifetime_Giving,Last_Gift,Last_Gift_Date,largest_gift,gift_count,giving_years,avg_gift_amount,Engagement_Score,event_count,contact_count,gave_in_12mo_flag,gave_in_24mo_flag,recently_engaged_flag,days_since_last_gift,years_inactive,giving_momentum,giving_momentum_pct,capacity_score,affinity_score,timing_score,prospect_intelligence_score,Will_Give_Again_Probability,why_surfaced
439001,George,Wilson,George Wilson,M,Parent,,,2010.0,,L,Cultivation,Southeast,Legal,"Education, Faculty Development",70735309.15,30872929.11,2023-08-29,13056577.17,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,64.0,1.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70727000000001,78.74407,37.83789,67.302805,0.79761595,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, attended 1 event(s), 1 contact report(s)."
626131,William,Flores,William Flores,M,Alum,,2025.0,,,L,Cultivation,West Coast,Retired,"Education, Healthcare, Student Support",69893188.93,5274802.38,2012-06-16,0.0,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,58.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,56.88904999999999,67.61762,37.83789,55.8812595,0.00038828797,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
821544,Thomas,Walker,Thomas Walker,M,Alum,,1991.0,,,M,Identification,International,Finance,"Education, Social Justice, Faculty Development",62800250.64,14609332.73,2022-12-09,12351776.91,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,47.0,1.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70681,72.14237,37.83789,64.992026,0.72235936,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, attended 1 event(s), 1 contact report(s)."
141887,Carolyn,Garcia,Carolyn Garcia,F,Friend,,,,,J,Identification,West Coast,Technology,"Environment, Research, Infrastructure",60344719.73,14152727.89,2021-06-05,12703172.49,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,72.0,1.0,0.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70689,69.71707,37.83789,64.143203,0.7876608,"Surfaced due to historically high-value donor without recent giving, attended 1 event(s)."
741691,Kimberly,Thomas,Kimberly Thomas,F,Alum,Alum,2003.0,2019.0,,K,Cultivation,Mountain West,Consulting,Research,60336645.14,22968281.88,2020-05-18,30111536.03,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,72.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70887000000002,70.14067,37.83789,64.29225500000001,0.6123845,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, 1 contact report(s)."
540600,Nicholas,Nguyen,Nicholas Nguyen,M,Alum,,2011.0,2022.0,,I,Identification,Mountain West,Retail,"Athletics, Infrastructure, Arts",59434660.33,5073770.03,2022-12-28,11518311.68,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,61.0,1.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70625000000001,78.19137,37.83789,67.108952,0.68773353,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, attended 1 event(s), 1 contact report(s)."
670032,Frank,Brown,Frank Brown,M,Parent,,,2006.0,,L,Cultivation,Mountain West,Media,Arts,57279197.47,4029248.27,2019-02-11,10000192.4,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,100.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70558000000001,70.78657,37.83789,64.51700400000001,0.79224384,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, 1 contact report(s)."
379208,Matthew,Allen,Matthew Allen,M,Friend,,,,,O,Cultivation,West Coast,Manufacturing,Environment,55409754.94,26782889.67,2012-07-28,7124054.18,-0.2731792186353848,-0.2731792186353848,0.269427423705791,85.0,0.0,0.0,0,0,0,2.409893117890827,-0.3461139456489224,-0.0317838595819474,50.132299999999994,93.59912,60.65032,52.53817,71.8018025,0.7882977,"Surfaced due to high capacity, historically high-value donor without recent giving."
768700,Gregory,Hernandez,Gregory Hernandez,M,Alum,,2007.0,2019.0,,J,Solicitation,Southeast,Retired,Social Justice,54820971.04,9366352.72,2024-03-15,32345091.14,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,59.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70864000000002,67.98137,37.83789,63.53640800000001,0.6160498,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
118617,Heather,Allen,Heather Allen,F,Alum,Friend,2015.0,,,M,Cultivation,Northeast,Real Estate,Athletics,52798237.25,24937286.33,2023-09-30,34420647.48,-0.1460877874289084,-0.1460877874289084,-0.0295248005175182,61.0,0.0,1.0,0,0,0,5.800878483669714,0.9534166464024804,-0.0317838595819474,50.132299999999994,92.95222,68.61497,52.53817,74.33067,0.5872052,"Surfaced due to high capacity, historically high-value donor without recent giving, 1 contact report(s)."
847153,Nicholas,Miller,Nicholas Miller,M,Alum,,2021.0,2025.0,,M,Qualification,Northeast,Finance,"Student Support, Technology",52156689.15,10185357.75,2021-06-27,0.0,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,50.0,1.0,0.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,56.88834999999999,63.76527,37.83789,54.532657,0.00038811387,"Surfaced due to historically high-value donor without recent giving, attended 1 event(s)."
428018,Donald,Hernandez,Donald Hernandez,M,Alum,Parent,2009.0,,,N,Identification,Southwest,Legal,"Education, Global Programs",51810740.6,17389112.05,2021-04-17,12260300.02,-0.2731792186353848,-0.2731792186353848,0.4496998054102693,62.0,1.0,1.0,0,0,0,8.602005719045184,-0.3461139456489224,-0.0317838595819474,50.132299999999994,93.60213999999999,78.39902,52.53817,78.01505549999999,0.6608672,"Surfaced due to high capacity, strong engagement/affinity, historically high-value donor without recent giving, attended 1 event(s), 1 contact report(s)."
916775,Helen,Wilson,Helen Wilson,F,Alum,,2024.0,,,L,Cultivation,Northeast,Government,Environment,50442810.13,8300028.79,2012-06-22,0.0,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,60.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,56.888209999999994,68.31902,37.83789,56.1264135,0.00038811387,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
802387,Deborah,Brown,Deborah Brown,F,Alum,,2009.0,2023.0,,P,Stewardship,Northeast,Manufacturing,"Technology, Global Programs, Arts",50076442.86,8785814.94,1988-09-23,20397990.76,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,58.0,1.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70784,77.19402,37.83789,66.7605155,0.64840055,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, attended 1 event(s), 1 contact report(s)."
161111,Susan,Wilson,Susan Wilson,F,Corporation,,,,,F,Identification,Midwest,Non-Profit,"Athletics, Arts, Infrastructure",48422668.08,19640533.57,2021-09-18,8437386.88,-0.018996356222432,-0.018996356222432,-0.0137168837785865,90.0,1.0,0.0,0,0,0,5.373161450723161,1.8197703744367488,-0.0317838595819474,50.132299999999994,93.99095,70.31917,52.53817,75.342632,0.7925099,"Surfaced due to high capacity, strong engagement/affinity, historically high-value donor without recent giving, attended 1 event(s)."
171369,Sarah,Lopez,Sarah Lopez,F,Alum,,2018.0,,,M,Qualification,International,Energy,Research,48269315.79,18200165.36,1984-02-03,37765561.11,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,49.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70835000000001,63.668769999999995,37.83789,62.026882,0.5543704,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
366651,Frances,Smith,Frances Smith,F,Alum,,2022.0,,,L,Cultivation,Northeast,Legal,Athletics,46878684.72,18300106.58,1995-11-01,0.0,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,58.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,56.88792999999999,67.61762,37.83789,55.88081149999999,0.00038820633,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
610761,Stephen,Williams,Stephen Williams,M,Alum,Friend,2001.0,,,L,Identification,Northeast,Real Estate,Education,45920264.67,11967701.19,2024-05-31,15859164.05,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,47.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70691000000001,62.56597,37.83789,61.640326,0.678115,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
543753,Brandon,Garcia,Brandon Garcia,M,Alum,,1997.0,2025.0,,M,Identification,Midwest,Education,"Student Support, Research, Infrastructure",45318641.65,16026267.08,2021-01-20,12720143.23,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,67.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70589000000001,69.61827,37.83789,64.10822300000001,0.6964013,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
289029,Julie,Garcia,Julie Garcia,F,Alum,,2021.0,,,K,Cultivation,International,Real Estate,"Global Programs, Infrastructure, Research",44489501.53,4525760.71,2015-04-18,0.0,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,61.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,56.88771999999999,68.61497,37.83789,56.2298,0.00038819894,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
461503,Ruth,Miller,Ruth Miller,F,Alum,,1997.0,2011.0,,K,Qualification,Midwest,Technology,"Infrastructure, Athletics, Global Programs",43692651.01,13437083.92,2024-03-09,12345674.13,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,63.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.7055,68.99882,37.83789,63.891259500000004,0.7970843,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
872207,Carol,Smith,Carol Smith,F,Corporation,,,,,N,Identification,Mountain West,Healthcare,Education,42513496.33,3889753.75,2017-03-15,8288002.77,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,76.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70353000000001,70.36466999999999,37.83789,64.368519,0.79224384,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, 1 contact report(s)."
520882,Ruth,Wilson,Ruth Wilson,F,Parent,,,2018.0,,N,Cultivation,Southeast,Media,Education,41865174.32,20404091.05,2023-11-03,9338129.78,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,63.0,2.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70431,81.14172,37.83789,68.1407985,0.79224384,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, attended 2 event(s), 1 contact report(s)."
221714,Richard,Taylor,Richard Taylor,M,Alum,Parent,1998.0,,,K,Identification,West Coast,Manufacturing,"Education, Environment, Infrastructure",41113372.34,11691433.11,2019-04-03,17057433.09,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,74.0,1.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70662000000002,79.84012,37.83789,67.68616250000001,0.6663248,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, attended 1 event(s), 1 contact report(s)."
916927,Frank,Robinson,Frank Robinson,M,Alum,,2010.0,,,K,Qualification,Mountain West,Technology,Faculty Development,40971004.09,8018701.56,2024-08-11,8949137.02,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,63.0,0.0,0.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70395,58.99882,37.83789,60.390639500000006,0.6910851,Surfaced due to historically high-value donor without recent giving.
673260,Anthony,Ramirez,Anthony Ramirez,M,Alum,,2006.0,,,N,Stewardship,Southwest,Media,"Faculty Development, Arts",40625833.76,13979532.36,2019-10-30,9173824.02,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,62.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70393,68.82262,37.83789,63.828961500000005,0.6910851,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
343632,Robert,Smith,Robert Smith,M,Parent,,,2025.0,,N,Qualification,Midwest,Government,"Student Support, Technology",40385311.87,3208466.18,2014-10-12,7510131.85,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,58.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70226000000001,67.61762,37.83789,63.40654350000001,0.79762155,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
379836,Michelle,Gonzalez,Michelle Gonzalez,F,Parent,Friend,,2007.0,,N,Qualification,Northeast,Real Estate,Healthcare,40383012.96,5044398.7,2021-02-14,7191237.53,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,74.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70164000000001,70.26372,37.83789,64.33243050000002,0.7867361,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, 1 contact report(s)."
827798,Sarah,Green,Sarah Green,F,Parent,,,2016.0,,N,Solicitation,Mountain West,Non-Profit,"Social Justice, Student Support",40107757.99,19602062.47,2024-07-29,13203430.19,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,71.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70527000000001,70.06992,37.83789,64.2660525,0.68773437,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, 1 contact report(s)."
592435,Samuel,Rivera,Samuel Rivera,M,Alum,,2021.0,,,I,Identification,Southeast,Retired,"Social Justice, Education",40065956.26,3011663.21,2021-03-10,0.0,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,75.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,56.88694999999999,70.31592,37.83789,56.824824500000005,0.00038828814,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, 1 contact report(s)."
147655,Cynthia,Gonzalez,Cynthia Gonzalez,F,Alum,,1989.0,,,O,Identification,Southeast,Consulting,"Healthcare, Faculty Development",39806041.53,15309382.73,2018-12-03,8910926.54,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,76.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70348000000001,70.36466999999999,37.83789,64.368499,0.7954777,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, 1 contact report(s)."
937106,Sarah,Miller,Sarah Miller,F,Parent,,,2023.0,,K,Identification,West Coast,Consulting,"Student Support, Social Justice, Infrastructure",39268553.58,11569526.63,2022-08-11,8198090.15,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,65.0,1.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70249000000001,78.90582,37.83789,67.3575055,0.715975,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, attended 1 event(s), 1 contact report(s)."
685344,Jerry,Thomas,Jerry Thomas,M,Alum,,2021.0,2023.0,,K,Cultivation,West Coast,Consulting,"Arts, Athletics",38804089.44,8212053.92,1983-04-04,0.0,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,62.0,1.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,56.88666999999999,78.39902,37.83789,59.653797499999996,0.00038830686,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, attended 1 event(s), 1 contact report(s)."
263746,Janet,Flores,Janet Flores,F,Parent,Parent,,2020.0,,K,Cultivation,Midwest,Retired,"Global Programs, Athletics",37432057.21,8211202.0,1990-05-22,8908974.81,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,83.0,1.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70315000000001,80.17742,37.83789,67.8028295,0.7892941,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, attended 1 event(s), 1 contact report(s)."
750373,Lisa,Adams,Lisa Adams,F,Friend,,,,,J,Identification,International,Government,Faculty Development,37330529.59,6984642.44,2009-07-17,7454757.81,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,76.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70148,70.36466999999999,37.83789,64.367699,0.7223512,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, 1 contact report(s)."
138603,Larry,Jones,Larry Jones,M,Alum,,2019.0,,,L,Identification,Southeast,Manufacturing,Technology,37012192.39,15723226.17,2025-08-19,37012192.39,1.8873751118747133,1.8873751118747133,0.0737554546955342,43.0,0.0,1.0,0,1,0,0.4110847613105262,2.902712534479584,-0.0317838595819474,50.132299999999994,97.50023999999999,59.74492,54.068929999999995,73.4280505,0.00038994962,"Surfaced due to high capacity, historically high-value donor without recent giving, 1 contact report(s)."
666760,Frances,Thomas,Frances Thomas,F,Alum,Parent,2012.0,2019.0,,H,Identification,Southwest,Retired,"Arts, Research",36841657.7,14008688.93,2019-11-28,17336399.07,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,66.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70569,69.48161999999999,37.83789,64.0603155,0.63210684,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
206500,Gregory,Jones,Gregory Jones,M,Foundation,,,,,O,Cultivation,Midwest,Energy,"Healthcare, Social Justice, Athletics",36196304.61,13846765.17,2017-04-19,7732376.53,1.1248265246358553,1.1248265246358553,-0.0048702302300565,51.0,0.0,1.0,0,0,0,1.0862067446869494,3.98565469452242,-0.0317838595819474,50.132299999999994,96.16198,64.66641999999999,52.53817,74.2325815,0.7936776,"Surfaced due to high capacity, historically high-value donor without recent giving, 1 contact report(s)."
614487,Catherine,Wright,Catherine Wright,F,Parent,,,2023.0,,I,Cultivation,Northeast,Healthcare,Faculty Development,35029670.68,2659323.25,2023-11-29,6772966.74,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,93.0,1.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70021000000001,80.33947,37.83789,67.858371,0.79224384,"Surfaced due to strong engagement/affinity, historically high-value donor without recent giving, attended 1 event(s), 1 contact report(s)."
620187,Janet,Jones,Janet Jones,F,Parent,Friend,,2017.0,,G,Cultivation,International,Education,Research,34934232.13,10792628.22,2022-09-11,9177314.68,-0.4002706498418611,-0.4002706498418611,-0.0309130342696823,54.0,0.0,1.0,0,0,0,-0.2346840923538785,-0.3461139456489224,-0.0317838595819474,50.132299999999994,75.70279000000001,66.05322,37.83789,62.859215500000005,0.715975,"Surfaced due to historically high-value donor without recent giving, 1 contact report(s)."
